iteration,train_loss,val_loss,timestamp,lr,mfu
8550,5.3584,5.28128,1770393714.554037,0.0004288,0.0348
8560,5.188335,5.170986,1770393752.0670283,0.00042833,0.035
8570,5.31366,5.113641,1770393789.5857835,0.00042787,0.0352
8580,5.200609,5.243041,1770393827.1209414,0.0004274,0.0354
8590,5.394436,5.068099,1770393864.651647,0.00042694,0.0355
8600,5.489256,5.222136,1770393902.171248,0.00042647,0.0356
8610,4.996886,5.183397,1770393939.7148783,0.000426,0.0357
8620,5.126092,5.100421,1770393977.2553034,0.00042554,0.0358
8630,5.210018,5.310979,1770394014.798258,0.00042507,0.0359
8640,5.35466,5.274112,1770394052.314125,0.0004246,0.036
8650,5.024113,5.810985,1770394089.848673,0.00042413,0.0361
8660,5.110199,5.726313,1770394127.3755686,0.00042367,0.0361
8670,5.307859,5.396212,1770394164.9221346,0.0004232,0.0362
8680,5.054204,4.998497,1770394202.435218,0.00042273,0.0362
8690,5.169325,5.200916,1770394239.9829056,0.00042226,0.0363
8700,5.108177,5.423725,1770394277.4952753,0.00042179,0.0363
8710,5.055597,5.116776,1770394315.029561,0.00042132,0.0364
8720,5.289536,5.11683,1770394352.5629957,0.00042085,0.0364
8730,5.194415,5.281162,1770394390.1060667,0.00042038,0.0364
8740,5.055285,5.564127,1770394427.6200852,0.00041991,0.0365
8750,5.138955,5.082597,1770394465.168608,0.00041943,0.0365
8760,5.150194,5.216903,1770394502.6960983,0.00041896,0.0365
8770,5.728007,5.217305,1770394540.237,0.00041849,0.0365
8780,5.085033,5.163506,1770394577.7605836,0.00041802,0.0365
8790,5.223579,5.422749,1770394615.3102136,0.00041755,0.0365
8800,5.348976,5.135684,1770394652.8551168,0.00041707,0.0366
8810,5.295014,5.070645,1770394690.3812833,0.0004166,0.0366
8820,5.02212,5.548734,1770394727.910285,0.00041613,0.0366
8830,5.003,5.080674,1770394765.4500265,0.00041565,0.0366
8840,5.09333,5.133545,1770394802.9724593,0.00041518,0.0366
8850,5.579815,5.620253,1770394840.512743,0.0004147,0.0366
8860,5.351887,5.171998,1770394878.0499136,0.00041423,0.0366
8870,5.217221,5.345551,1770394915.5733628,0.00041375,0.0366
8880,5.146902,5.379417,1770394953.0845804,0.00041328,0.0366
8890,5.129809,5.416169,1770394990.6309488,0.0004128,0.0366
8900,5.397894,5.279646,1770395028.148111,0.00041232,0.0366
8910,5.240538,5.306789,1770395065.70392,0.00041185,0.0366
8920,5.310481,5.117461,1770395103.2418342,0.00041137,0.0366
8930,5.597962,5.153724,1770395140.781103,0.00041089,0.0366
8940,5.392704,5.043071,1770395178.3091493,0.00041041,0.0366
8950,5.632352,5.33892,1770395215.8467777,0.00040994,0.0366
8960,4.984124,4.815038,1770395253.36826,0.00040946,0.0366
8970,5.426621,5.165901,1770395290.8889737,0.00040898,0.0367
8980,5.242026,5.504939,1770395328.418547,0.0004085,0.0367
8990,5.290574,5.526167,1770395365.9809127,0.00040802,0.0367
9000,5.248631,5.240119,1770395416.249036,0.00040754,0.0367
9010,5.239381,5.280323,1770395462.0750232,0.00040706,0.0339
9020,5.109854,5.135572,1770395499.6045148,0.00040658,0.0341
9030,5.068582,5.625238,1770395537.1663418,0.0004061,0.0344
9040,4.946655,4.946062,1770395574.692066,0.00040562,0.0346
9050,5.573257,5.209726,1770395612.2326665,0.00040514,0.0348
9060,5.318228,5.272669,1770395649.7618642,0.00040466,0.035
9070,5.17225,5.055283,1770395687.2938578,0.00040418,0.0352
9080,5.043296,5.679252,1770395724.8165033,0.00040369,0.0353
9090,5.113384,5.394755,1770395762.3646922,0.00040321,0.0354
9100,5.255215,5.462167,1770395800.03487,0.00040273,0.0356
9110,5.636055,4.939123,1770395837.5775652,0.00040225,0.0357
9120,5.133439,5.293361,1770395875.0925214,0.00040176,0.0358
9130,5.33684,5.534647,1770395912.6377463,0.00040128,0.0359
9140,5.389366,5.24678,1770395950.170677,0.0004008,0.036
9150,5.293193,5.071471,1770395987.7016351,0.00040031,0.0361
9160,5.155836,5.095028,1770396025.216599,0.00039983,0.0361
9170,5.248396,5.415031,1770396062.7603924,0.00039934,0.0362
9180,4.786584,5.169263,1770396100.283957,0.00039886,0.0362
9190,5.511886,5.052055,1770396137.830123,0.00039837,0.0363
9200,5.031748,5.395718,1770396175.3493423,0.00039789,0.0363
9210,5.177191,5.50108,1770396212.9004357,0.0003974,0.0364
9220,5.254234,5.255731,1770396250.4182649,0.00039692,0.0364
9230,5.065801,5.147175,1770396287.9618716,0.00039643,0.0365
9240,5.202713,5.138728,1770396325.4887233,0.00039594,0.0365
9250,5.107289,5.527384,1770396363.026961,0.00039546,0.0365
9260,5.447523,5.377703,1770396400.5461092,0.00039497,0.0365
9270,5.036368,5.837036,1770396438.0787532,0.00039448,0.0365
9280,5.099077,5.459719,1770396475.608732,0.00039399,0.0366
9290,5.48924,5.083276,1770396513.1433458,0.00039351,0.0366
9300,5.18757,5.23355,1770396550.6726358,0.00039302,0.0366
9310,5.272923,5.337649,1770396588.2117674,0.00039253,0.0366
9320,5.36263,5.381168,1770396625.7335813,0.00039204,0.0366
9330,5.325431,5.31585,1770396663.2721212,0.00039155,0.0366
9340,5.399091,5.003952,1770396700.806949,0.00039106,0.0366
9350,5.170614,5.193203,1770396738.3487415,0.00039057,0.0366
9360,5.308689,5.320563,1770396775.869243,0.00039008,0.0366
9370,5.117763,5.188629,1770396813.4287145,0.0003896,0.0366
9380,4.818361,5.066372,1770396850.9588866,0.0003891,0.0366
9390,5.307421,5.441814,1770396888.4889507,0.00038861,0.0366
9400,5.246451,5.027449,1770396926.009092,0.00038812,0.0366
9410,5.153878,5.594909,1770396963.549269,0.00038763,0.0367
9420,5.358567,5.588789,1770397001.069185,0.00038714,0.0367
9430,5.571854,5.417414,1770397038.6037178,0.00038665,0.0367
9440,5.317606,5.056458,1770397076.1217773,0.00038616,0.0367
9450,5.195521,5.015143,1770397113.6693788,0.00038567,0.0367
9460,5.212811,5.507102,1770397151.1907008,0.00038518,0.0367
9470,5.111878,5.858437,1770397188.7231774,0.00038468,0.0367
9480,5.018618,5.241083,1770397226.2393162,0.00038419,0.0367
9490,5.211492,5.429381,1770397263.7617495,0.0003837,0.0367
9500,5.230002,5.280788,1770397314.1808534,0.0003832,0.0367
9510,5.48502,4.933734,1770397361.1667783,0.00038271,0.0339
9520,5.3161,5.130636,1770397398.6823363,0.00038222,0.0341
9530,5.404353,5.043832,1770397436.219879,0.00038172,0.0344
9540,5.20283,5.270048,1770397473.7432485,0.00038123,0.0346
9550,5.156425,5.23128,1770397511.2771482,0.00038074,0.0348
9560,5.074787,5.430807,1770397548.795242,0.00038024,0.035
9570,5.299506,5.267647,1770397586.3402345,0.00037975,0.0352
9580,5.304492,5.300153,1770397623.8664813,0.00037925,0.0353
9590,4.994423,5.337816,1770397661.399159,0.00037876,0.0355
9600,5.384501,5.498013,1770397698.925711,0.00037826,0.0356
9610,5.143043,5.232781,1770397736.460178,0.00037777,0.0357
9620,5.110942,5.515461,1770397773.9873044,0.00037727,0.0358
9630,5.243132,5.211093,1770397811.5192306,0.00037678,0.0359
9640,5.232367,5.130348,1770397849.032745,0.00037628,0.036
9650,5.263682,5.315677,1770397886.5715556,0.00037578,0.0361
9660,5.157632,5.004014,1770397924.0831728,0.00037529,0.0361
9670,5.210354,5.175575,1770397961.6121657,0.00037479,0.0362
9680,5.452622,5.472305,1770397999.1218774,0.00037429,0.0362
9690,5.090096,5.055671,1770398036.664805,0.0003738,0.0363
9700,5.174748,5.282097,1770398074.1896644,0.0003733,0.0363
9710,5.604109,5.245174,1770398111.712129,0.0003728,0.0364
9720,5.250552,5.487184,1770398149.228181,0.0003723,0.0364
9730,5.269459,5.315563,1770398186.7552536,0.00037181,0.0364
9740,5.090713,5.369347,1770398224.2615912,0.00037131,0.0364
9750,5.343875,5.345567,1770398261.7900293,0.00037081,0.0365
9760,4.859893,4.952411,1770398299.3044846,0.00037031,0.0365
9770,5.429563,5.462579,1770398336.8209028,0.00036981,0.0365
9780,5.318909,5.517813,1770398374.3313074,0.00036931,0.0365
9790,5.294711,5.30106,1770398411.8591747,0.00036881,0.0366
9800,5.270469,5.369151,1770398449.371935,0.00036831,0.0366
9810,5.486753,5.328282,1770398486.9035492,0.00036781,0.0366
9820,5.477496,5.000361,1770398524.4155962,0.00036732,0.0366
9830,5.311026,5.254527,1770398561.9557743,0.00036682,0.0366
9840,5.288196,5.308892,1770398599.4437006,0.00036632,0.0366
9850,5.323576,5.235715,1770398636.967261,0.00036582,0.0366
9860,5.305998,5.252216,1770398674.4722643,0.00036531,0.0367
9870,4.911701,4.930729,1770398712.004836,0.00036481,0.0367
9880,5.08877,5.308941,1770398749.5034883,0.00036431,0.0367
9890,5.552587,5.205458,1770398787.0389876,0.00036381,0.0367
9900,5.266754,5.265344,1770398824.5415745,0.00036331,0.0367
9910,5.115509,5.165036,1770398862.0686002,0.00036281,0.0367
9920,5.351668,5.53591,1770398899.573135,0.00036231,0.0367
9930,5.273395,5.26375,1770398937.0989487,0.00036181,0.0367
9940,5.284433,5.151962,1770398974.611218,0.00036131,0.0367
9950,5.39063,4.892705,1770399012.1407893,0.0003608,0.0367
9960,5.328395,5.367796,1770399049.6502204,0.0003603,0.0367
9970,5.364683,5.180024,1770399087.190206,0.0003598,0.0367
9980,5.401021,5.206541,1770399124.7068007,0.0003593,0.0367
9990,5.058365,5.206437,1770399162.2450988,0.00035879,0.0367
10000,5.233006,5.275436,1770399212.562193,0.00035829,0.0367
10010,5.329288,5.851603,1770399258.213943,0.00035779,0.0339
10020,5.35145,5.225991,1770399295.6578093,0.00035729,0.0342
10030,5.34005,5.456566,1770399333.119133,0.00035678,0.0344
10040,5.546951,5.086994,1770399370.5580995,0.00035628,0.0347
10050,5.382235,5.435919,1770399408.012808,0.00035578,0.0349
10060,5.105691,5.211293,1770399445.4432569,0.00035527,0.035
10070,5.256899,5.603298,1770399482.9094934,0.00035477,0.0352
10080,5.387532,5.067931,1770399520.3327053,0.00035427,0.0354
10090,5.206956,5.47085,1770399557.801417,0.00035376,0.0355
10100,4.900164,5.261473,1770399595.3104718,0.00035326,0.0356
10110,5.139684,5.064708,1770399632.8463416,0.00035275,0.0357
10120,4.858844,5.18716,1770399670.3258188,0.00035225,0.0358
10130,5.253,5.381287,1770399707.8330803,0.00035174,0.0359
10140,5.185121,5.427229,1770399745.2731895,0.00035124,0.036
10150,5.072193,5.427456,1770399782.733363,0.00035073,0.0361
10160,5.172215,5.206573,1770399820.1818929,0.00035023,0.0361
10170,5.103728,5.418684,1770399857.6434093,0.00034972,0.0362
10180,4.848142,6.026024,1770399895.0852706,0.00034922,0.0363
10190,5.280122,5.225619,1770399932.5699751,0.00034871,0.0363
10200,5.274857,5.176748,1770399969.9810884,0.00034821,0.0364
10210,5.301662,5.43215,1770400007.4462204,0.0003477,0.0364
10220,5.444872,5.062881,1770400044.8806126,0.0003472,0.0364
10230,5.505438,5.189284,1770400082.3492537,0.00034669,0.0365
10240,5.018863,5.375865,1770400119.78335,0.00034618,0.0365
10250,4.996565,5.444105,1770400157.2424157,0.00034568,0.0365
10260,5.356157,5.034981,1770400194.677446,0.00034517,0.0365
10270,5.160595,5.474543,1770400232.1433978,0.00034467,0.0366
10280,5.111192,5.380767,1770400269.57915,0.00034416,0.0366
10290,5.298043,5.499634,1770400307.0419989,0.00034365,0.0366
10300,5.422773,5.253866,1770400344.4832015,0.00034315,0.0366
10310,5.138955,5.048437,1770400381.9721503,0.00034264,0.0366
10320,4.97726,5.239239,1770400419.410654,0.00034213,0.0367
10330,5.211884,5.196511,1770400456.8779087,0.00034163,0.0367
10340,5.190856,5.300721,1770400494.333318,0.00034112,0.0367
10350,5.081438,5.500829,1770400531.808674,0.00034061,0.0367
10360,5.578339,5.338889,1770400569.2539914,0.0003401,0.0367
10370,5.206277,5.172948,1770400606.705994,0.0003396,0.0367
10380,5.286985,5.273007,1770400644.1509516,0.00033909,0.0367
10390,5.386431,5.276405,1770400681.6104002,0.00033858,0.0367
10400,5.41712,5.17886,1770400719.0468066,0.00033807,0.0367
10410,5.267189,5.180036,1770400756.562155,0.00033757,0.0367
10420,4.783106,5.199044,1770400793.9974272,0.00033706,0.0367
10430,5.268921,5.666352,1770400831.47307,0.00033655,0.0367
10440,5.393198,5.501097,1770400868.906815,0.00033604,0.0367
10450,5.19864,5.151648,1770400906.3681252,0.00033553,0.0367
10460,5.346826,5.104712,1770400943.7988222,0.00033503,0.0367
10470,5.358369,5.106285,1770400981.2637002,0.00033452,0.0367
10480,5.434986,5.185693,1770401018.7079222,0.00033401,0.0367
10490,5.15488,5.3771,1770401056.1764712,0.0003335,0.0367
10500,5.269523,5.309968,1770401106.345366,0.00033299,0.0367
10510,5.177142,5.286136,1770401152.1885412,0.00033248,0.0339
10520,4.953828,5.379536,1770401189.633329,0.00033198,0.0342
10530,5.42228,5.456246,1770401227.090869,0.00033147,0.0345
10540,5.088102,4.945597,1770401264.531722,0.00033096,0.0347
10550,5.241565,5.141424,1770401302.0069375,0.00033045,0.0349
10560,5.199859,5.2487,1770401339.4458294,0.00032994,0.0351
10570,5.319355,5.448179,1770401376.910428,0.00032943,0.0352
10580,5.067221,4.882568,1770401414.3533926,0.00032892,0.0354
10590,5.178769,5.276027,1770401451.810609,0.00032841,0.0355
10600,5.640565,5.379892,1770401489.25107,0.0003279,0.0356
10610,5.218806,5.014241,1770401526.7181864,0.00032739,0.0357
10620,5.272335,5.102315,1770401564.1583204,0.00032689,0.0358
10630,5.121956,5.155003,1770401601.6208527,0.00032638,0.0359
10640,5.304159,5.268964,1770401639.042452,0.00032587,0.036
10650,5.247781,5.059293,1770401676.523424,0.00032536,0.0361
10660,5.220506,5.531053,1770401713.9598525,0.00032485,0.0361
10670,5.419739,5.309433,1770401751.416495,0.00032434,0.0362
10680,5.19551,5.451422,1770401788.863849,0.00032383,0.0363
10690,5.223465,5.188943,1770401826.3199122,0.00032332,0.0363
10700,5.396923,5.255535,1770401863.7593403,0.00032281,0.0364
10710,5.067137,5.186476,1770401901.226277,0.0003223,0.0364
10720,5.346236,5.651241,1770401938.6613505,0.00032179,0.0364
10730,5.355586,5.182027,1770401976.1289115,0.00032128,0.0365
10740,5.400948,4.959564,1770402013.5768404,0.00032077,0.0365
10750,4.947276,5.39489,1770402051.0396948,0.00032026,0.0365
10760,5.167747,5.586873,1770402088.4719856,0.00031975,0.0366
10770,5.422388,5.464221,1770402125.9364803,0.00031924,0.0366
10780,5.62012,5.815561,1770402163.3756948,0.00031873,0.0366
10790,5.422429,5.21664,1770402200.830609,0.00031822,0.0366
10800,5.432683,5.234161,1770402238.2792256,0.00031771,0.0366
10810,5.172905,5.2846,1770402275.7383614,0.0003172,0.0367
10820,5.107138,5.118664,1770402313.1805725,0.00031669,0.0367
10830,5.330575,5.809396,1770402350.633314,0.00031618,0.0367
10840,5.477629,5.266598,1770402388.0770354,0.00031567,0.0367
10850,5.120588,5.30198,1770402425.554777,0.00031516,0.0367
10860,5.22032,5.289457,1770402462.9866865,0.00031465,0.0367
10870,5.100504,5.541741,1770402500.4521594,0.00031414,0.0367
10880,5.22393,5.447707,1770402537.8835511,0.00031363,0.0367
10890,5.473869,5.195837,1770402575.3444474,0.00031312,0.0367
10900,5.36756,4.955377,1770402612.7932742,0.0003126,0.0367
10910,5.154199,5.052522,1770402650.243146,0.00031209,0.0367
10920,5.376014,5.064647,1770402687.6940155,0.00031158,0.0367
10930,5.439255,5.374971,1770402725.1582446,0.00031107,0.0367
10940,5.247191,5.263885,1770402762.5998552,0.00031056,0.0367
10950,5.481803,4.91082,1770402800.0631251,0.00031005,0.0367
10960,4.91733,5.575578,1770402837.5106015,0.00030954,0.0367
10970,5.486715,5.141949,1770402874.9629066,0.00030903,0.0367
10980,5.577776,5.488638,1770402912.4086795,0.00030852,0.0367
10990,5.545889,5.123105,1770402949.8705978,0.00030801,0.0367
11000,5.260097,5.297025,1770403000.1399229,0.0003075,0.0367
11010,5.313419,5.206514,1770403048.3362336,0.00030699,0.0339
11020,5.53452,5.024156,1770403085.769905,0.00030648,0.0342
11030,5.387067,5.57086,1770403123.2232883,0.00030597,0.0344
11040,5.363526,4.945673,1770403160.7075431,0.00030546,0.0347
11050,5.445058,5.295242,1770403198.1509204,0.00030495,0.0349
11060,5.348213,5.393322,1770403235.5997164,0.00030444,0.0351
11070,5.403708,5.270536,1770403273.0644011,0.00030393,0.0352
11080,5.164644,5.683923,1770403310.4975104,0.00030342,0.0354
11090,5.313799,5.151629,1770403347.9604774,0.00030291,0.0355
11100,5.463173,5.888972,1770403385.3947272,0.0003024,0.0356
11110,5.402443,5.107661,1770403422.8599222,0.00030188,0.0358
11120,5.163857,5.138525,1770403460.3037546,0.00030137,0.0359
11130,5.080372,5.068359,1770403497.772776,0.00030086,0.036
11140,5.327075,5.142697,1770403535.213063,0.00030035,0.036
11150,5.244609,5.269706,1770403572.6661203,0.00029984,0.0361
11160,5.43519,5.359009,1770403610.1535811,0.00029933,0.0362
11170,5.224343,5.30361,1770403647.6136875,0.00029882,0.0362
11180,5.209241,5.71608,1770403685.0569398,0.00029831,0.0363
11190,5.432501,5.43174,1770403722.529321,0.0002978,0.0363
11200,5.245676,5.438075,1770403759.9642916,0.00029729,0.0364
11210,5.386187,5.131221,1770403797.4228,0.00029678,0.0364
11220,5.34505,5.139112,1770403834.863141,0.00029627,0.0364
11230,5.276459,5.249974,1770403872.318087,0.00029576,0.0365
11240,5.349645,5.072992,1770403909.7997062,0.00029525,0.0365
11250,5.355464,5.073108,1770403947.2434556,0.00029474,0.0365
11260,5.181002,5.100674,1770403984.683702,0.00029423,0.0365
11270,5.293583,5.296668,1770404022.1409836,0.00029372,0.0366
11280,5.313975,4.914798,1770404059.5770874,0.00029321,0.0366
11290,5.083797,5.034742,1770404097.0449617,0.0002927,0.0366
11300,5.345873,5.265933,1770404134.4928908,0.00029219,0.0366
11310,5.41144,5.08,1770404171.9674609,0.00029168,0.0366
11320,5.132857,5.322569,1770404209.4144485,0.00029117,0.0367
11330,5.639655,5.201476,1770404246.8754942,0.00029066,0.0367
11340,5.19163,5.465229,1770404284.3110857,0.00029015,0.0367
11350,5.546809,5.348295,1770404321.7764208,0.00028964,0.0367
11360,5.246665,5.107686,1770404359.2131994,0.00028913,0.0367
11370,5.328314,5.109423,1770404396.6701396,0.00028862,0.0367
11380,5.293968,5.343679,1770404434.1151943,0.00028811,0.0367
11390,5.422801,5.011255,1770404471.6040502,0.00028761,0.0367
11400,5.160133,5.290941,1770404509.0423155,0.0002871,0.0367
11410,5.215794,5.480356,1770404546.4914107,0.00028659,0.0367
11420,5.454702,5.305618,1770404583.9414914,0.00028608,0.0367
11430,5.282989,5.199404,1770404621.4055655,0.00028557,0.0367
11440,5.431311,5.355558,1770404658.845757,0.00028506,0.0367
11450,5.1151,5.366188,1770404696.3358457,0.00028455,0.0367
11460,5.2738,5.149254,1770404733.773199,0.00028404,0.0367
11470,5.246988,5.223027,1770404771.2358923,0.00028353,0.0367
11480,5.076729,5.190927,1770404808.67452,0.00028302,0.0367
11490,5.306489,5.058383,1770404846.130812,0.00028252,0.0367
11500,5.277442,5.270296,1770404896.2150674,0.00028201,0.0367
11510,5.231999,5.5351,1770404941.9136095,0.0002815,0.0339
11520,5.36303,5.770269,1770404979.351792,0.00028099,0.0342
11530,5.242524,5.219671,1770405016.8105898,0.00028048,0.0345
11540,5.088084,4.929549,1770405054.24701,0.00027997,0.0347
11550,5.13053,5.237525,1770405091.7191434,0.00027947,0.0349
11560,5.360651,5.039443,1770405129.1575518,0.00027896,0.0351
11570,5.282027,5.231149,1770405166.620036,0.00027845,0.0352
11580,5.19168,5.286514,1770405204.058894,0.00027794,0.0354
11590,5.34883,5.387137,1770405241.5270736,0.00027743,0.0355
11600,5.261025,5.318566,1770405278.9534578,0.00027693,0.0356
11610,5.490096,5.419607,1770405316.4175603,0.00027642,0.0358
11620,5.160199,5.255228,1770405353.8682194,0.00027591,0.0359
11630,5.156994,5.29255,1770405391.326731,0.0002754,0.0359
11640,5.265847,5.379433,1770405428.7749486,0.0002749,0.036
11650,5.567181,5.270827,1770405466.230779,0.00027439,0.0361
11660,5.431508,5.173397,1770405503.6656716,0.00027388,0.0361
11670,5.409536,5.175003,1770405541.130346,0.00027337,0.0362
11680,5.394537,5.356602,1770405578.5757968,0.00027287,0.0363
11690,5.245437,5.207719,1770405616.034073,0.00027236,0.0363
11700,5.509569,5.011866,1770405653.470009,0.00027185,0.0364
11710,5.216361,5.034721,1770405690.926561,0.00027135,0.0364
11720,5.193201,5.337948,1770405728.368908,0.00027084,0.0364
11730,5.375555,5.226552,1770405765.8293693,0.00027033,0.0365
11740,5.343181,5.212356,1770405803.2610931,0.00026983,0.0365
11750,5.118114,5.364341,1770405840.729473,0.00026932,0.0365
11760,5.159495,5.208724,1770405878.1691787,0.00026882,0.0365
11770,5.231672,5.037417,1770405915.6262517,0.00026831,0.0366
11780,5.369205,5.214136,1770405953.067315,0.0002678,0.0366
11790,5.340272,5.669997,1770405990.5267105,0.0002673,0.0366
11800,5.590891,4.987319,1770406027.967636,0.00026679,0.0366
11810,5.525146,5.124822,1770406065.4317644,0.00026629,0.0366
11820,5.269276,5.05403,1770406102.875851,0.00026578,0.0366
11830,5.807966,5.351625,1770406140.3326497,0.00026528,0.0367
11840,5.437061,5.286137,1770406177.7744496,0.00026477,0.0367
11850,5.393948,5.60128,1770406215.2337625,0.00026427,0.0367
11860,5.102687,5.530854,1770406252.6741087,0.00026376,0.0367
11870,5.579668,5.29648,1770406290.143969,0.00026326,0.0367
11880,5.405594,5.320708,1770406327.5872817,0.00026275,0.0367
11890,5.236894,5.50071,1770406365.043698,0.00026225,0.0367
11900,5.410931,5.185914,1770406402.4799757,0.00026174,0.0367
11910,5.285305,5.275129,1770406439.9441557,0.00026124,0.0367
11920,5.397426,5.217316,1770406477.381293,0.00026073,0.0367
11930,5.155074,4.927275,1770406514.835141,0.00026023,0.0367
11940,5.214553,5.306831,1770406552.294206,0.00025973,0.0367
11950,5.402586,4.904492,1770406589.7466283,0.00025922,0.0367
11960,5.167612,5.382793,1770406627.1898243,0.00025872,0.0367
11970,5.083439,5.087677,1770406664.6529613,0.00025822,0.0367
11980,5.310375,5.002215,1770406702.0945864,0.00025771,0.0367
11990,4.931547,5.176547,1770406739.5520203,0.00025721,0.0367
12000,5.276757,5.311318,1770406789.7653644,0.00025671,0.0367
12010,5.383391,5.213532,1770406835.4683273,0.00025621,0.0339
12020,5.435666,5.495697,1770406872.9354794,0.0002557,0.0342
12030,5.64238,5.726921,1770406910.398752,0.0002552,0.0345
12040,5.41688,5.393663,1770406947.8936038,0.0002547,0.0347
12050,5.329477,5.290337,1770406985.327051,0.0002542,0.0349
12060,5.160452,5.418674,1770407022.7763357,0.00025369,0.0351
12070,5.199825,5.416651,1770407060.2351182,0.00025319,0.0352
12080,4.98076,5.269051,1770407097.7081726,0.00025269,0.0354
12090,5.208188,5.18697,1770407135.1659253,0.00025219,0.0355
12100,5.300142,5.221028,1770407172.585462,0.00025169,0.0357
12110,5.312016,5.250494,1770407210.0669289,0.00025119,0.0358
12120,5.168673,5.500662,1770407247.5111878,0.00025069,0.0359
12130,5.174568,5.67538,1770407284.962666,0.00025019,0.036
12140,5.613225,5.365888,1770407322.4043329,0.00024969,0.036
12150,5.360372,5.43252,1770407359.8709486,0.00024918,0.0361
12160,5.273876,5.140656,1770407397.3701298,0.00024868,0.0362
12170,5.560576,5.348237,1770407434.8130612,0.00024818,0.0362
12180,5.508377,5.781242,1770407472.257424,0.00024768,0.0363
12190,5.423648,5.268017,1770407509.7203758,0.00024719,0.0363
12200,5.495707,5.381387,1770407547.188664,0.00024669,0.0364
12210,5.186021,5.728971,1770407584.6505208,0.00024619,0.0364
12220,4.953714,5.131419,1770407622.0906246,0.00024569,0.0365
12230,5.183653,5.22187,1770407659.5460129,0.00024519,0.0365
12240,5.256004,5.242134,1770407696.991675,0.00024469,0.0365
12250,5.466504,5.285625,1770407734.4533572,0.00024419,0.0365
12260,4.906662,5.506186,1770407771.9042022,0.00024369,0.0365
12270,5.111682,5.145263,1770407809.3855348,0.00024319,0.0366
12280,5.110672,5.161759,1770407846.815559,0.0002427,0.0366
12290,5.193827,5.177736,1770407884.274527,0.0002422,0.0366
12300,5.334291,5.287224,1770407921.723677,0.0002417,0.0366
12310,5.313038,5.740115,1770407959.1797707,0.0002412,0.0366
12320,5.307131,5.40739,1770407996.6219935,0.00024071,0.0366
12330,5.790047,5.21351,1770408034.1275623,0.00024021,0.0367
12340,5.093592,5.138266,1770408071.5569608,0.00023971,0.0367
12350,5.360687,5.136933,1770408109.0130565,0.00023922,0.0367
12360,5.285912,5.119756,1770408146.4640524,0.00023872,0.0367
12370,5.217027,5.69521,1770408183.9277284,0.00023822,0.0367
12380,5.45751,5.036145,1770408221.371566,0.00023773,0.0367
12390,5.549018,5.150569,1770408258.8218904,0.00023723,0.0367
12400,5.347849,5.359506,1770408296.261466,0.00023674,0.0367
12410,5.386047,5.434441,1770408333.7246518,0.00023624,0.0367
12420,5.271143,5.442812,1770408371.165341,0.00023575,0.0367
12430,5.275123,5.148411,1770408408.6316023,0.00023525,0.0367
12440,5.372629,5.273974,1770408446.0637262,0.00023476,0.0367
12450,5.446666,5.607658,1770408483.637694,0.00023426,0.0367
12460,5.092164,5.141602,1770408521.1064525,0.00023377,0.0367
12470,5.241058,5.178677,1770408558.634189,0.00023328,0.0367
12480,5.316169,5.296917,1770408596.1133192,0.00023278,0.0367
12490,5.362632,5.316675,1770408633.5729165,0.00023229,0.0367
12500,5.287417,5.310688,1770408686.0117908,0.0002318,0.0367
12510,5.428335,5.370615,1770408732.994321,0.0002313,0.0339
12520,5.174949,5.324864,1770408770.426923,0.00023081,0.0342
12530,5.472652,5.283278,1770408807.8905988,0.00023032,0.0344
12540,5.027322,5.149463,1770408845.3334315,0.00022982,0.0347
12550,5.365164,5.190325,1770408882.7870672,0.00022933,0.0349
12560,5.396058,5.86059,1770408920.2258868,0.00022884,0.0351
12570,5.278181,5.380831,1770408957.6886425,0.00022835,0.0352
12580,5.306792,5.466185,1770408995.134599,0.00022786,0.0354
12590,5.224829,5.232423,1770409032.5955524,0.00022737,0.0355
12600,5.272534,5.262343,1770409070.0493877,0.00022688,0.0356
12610,5.316119,5.083124,1770409107.513074,0.00022639,0.0358
12620,5.624285,5.694674,1770409144.9497771,0.0002259,0.0358
12630,5.127022,5.542532,1770409182.4468246,0.0002254,0.0359
12640,5.206953,5.676036,1770409219.8734086,0.00022492,0.036
12650,5.278034,5.200072,1770409257.3367443,0.00022443,0.0361
12660,5.203983,5.352278,1770409294.7738638,0.00022394,0.0362
12670,5.517351,5.388632,1770409332.233025,0.00022345,0.0362
12680,5.229059,5.110092,1770409369.6761134,0.00022296,0.0363
12690,5.420184,5.509784,1770409407.177856,0.00022247,0.0363
12700,5.358527,5.129949,1770409444.6226048,0.00022198,0.0364
12710,4.992027,5.376923,1770409482.0938096,0.00022149,0.0364
12720,5.068774,5.367541,1770409519.5266154,0.00022101,0.0364
12730,5.443152,5.315925,1770409556.994998,0.00022052,0.0365
12740,5.423991,5.290175,1770409594.435501,0.00022003,0.0365
12750,5.421971,5.17031,1770409631.9007547,0.00021954,0.0365
12760,5.451688,5.091941,1770409669.3430986,0.00021906,0.0365
12770,5.24296,5.094822,1770409706.7965376,0.00021857,0.0366
12780,5.443224,5.217587,1770409744.2430208,0.00021808,0.0366
12790,5.182706,4.87124,1770409781.72321,0.0002176,0.0366
12800,5.213952,5.314044,1770409819.1538322,0.00021711,0.0366
12810,5.315723,5.431409,1770409856.6154966,0.00021663,0.0366
12820,5.442454,5.224908,1770409894.056407,0.00021614,0.0366
